image_id,text,label
6693ce84gw1ez575ie9lqj20a00l1tb6.jpg,[The Most Complete Pregnancy Knowledge in History] Everything you want to know! Hurry to learn! (Health Times),1
92b582a0jw1ej27mgthatj20hs0qo0u8.jpg,"The important notice just issued by the director of Shenyang Public Security Bureau. Attention, everyone! The method used by violent terrorists is to dress up as all kinds of working people to knock at the door of the house, and the family members break into the house after the door is opened, so that they have no casualties. Unlike before, when the violence is carried out in a crowded place, the police have a large number of casualties. This method has started to be used. Please tell each other about the family O website link",0
61ff32dejw1exxb34puixj20xc0nh76z.jpg,"[The first factory yard in Zhengzhou was put out on fire and the street office ""forced demolition""] On November 6, after the fire in a private enterprise warehouse in Zhengzhou High-tech Development Zone was put out by fire, the entire factory yard, including workshops, dormitories and office buildings, was demolished by the street office. It is said that dozens of tons of raw materials and other properties were destroyed in the ruins. The Shuangqiao Sub-district Office involved responded that they demolished ""illegal buildings"" and would understand the losses of enterprises. O Are the buildings demolished in the following section of ""Dismantle while Fire"" illegal buildings?",1
71e6c2c9jw1eo4dqyb45xj20hs0nq3zh.jpg,"The Maternity and Child Health Care Center reminds you that please don't give your baby milk drinks with additives. Tell your friends who have children at home that they have just read the news of Coca-Cola, Wahaha AD calcium milk, Dumex, Abbott, and Meijuyuan fruit milk with excellent pineapple flavor. Both contain botulinum toxin and are now urgently recalled. If so many good milk powder children in Australia really don't like pure milk, they can use an Australian magic straw. Different straws can suck different tastes of milk",0
63207a53gw1ezjqkx5bilj20k00ak0tc.jpg,"[Sunrise • Shanghai ""blockbuster premiered this morning! You can't miss the beauty of Morden Dawn!] You don't know that Wu Songkou's affectionate boat call, and the sky is full of"" red orange ""; You haven't seen the rising sun rising from the Pujiang River, rising to the same level as the building; Even if you get up early, you can easily miss the moment when you jump into the clouds, only to know that the light pierces the sky and brightens the whole Shencheng... This New Year's Day, let the aerial video show you L ""Sunrise · Shanghai"" HD 720P @ Shanghai release",1
7fd3a3e1jw1eegteaz7tdj20tp0oigr8.jpg,Tell me about the unqualified cosmetics exposed in 315 last year,0
4135c4d9gw1duslgcdbpoj.jpg,"Yang Lan: Although I am a citizen of the United States, I am born in China. So from the perspective of origin, it is natural for me not to attend the two sessions of the United States and attend the two sessions of China Bah! Want face?",0
7bee12cbjw1ermm5sc3i2j20f00qo0to.jpg,"The notice for finding people 13940292999. Wired payment of 100000 yuan helped spread. This morning, a little girl over three years old was abducted near the Jinxiu Garden Community. The little girl could tell her father's mobile phone number. From the perspective of monitoring, it was taken away by a man over forty years old. Now, adults are crazy. Anyone who knows about it, please tell me how grateful&nbsp& nbsp; Contact person Ning Jichun 13940292999 @ First time",0
764faf1djw1e5elg7j0ocj20c4075dg1.jpg,"I picked up the Luoyang college entrance examination permit of a careless child. Who knows it? Don't delay the college entrance examination& nbsp;& nbsp;& nbsp; Bai Yaqian& nbsp;& nbsp; Test site No. 1 Middle School&nbsp& nbsp;& nbsp;& nbsp; Examination room 013&nbsp& nbsp;& nbsp;& nbsp;& nbsp; Seat No. 11&nbsp& nbsp;& nbsp;& nbsp;& nbsp; Admission No. 204101311/Please help each other forward, don't delay the child's college entrance exam! Tel: 138-3046-8131 Forward&nbsp& nbsp; Seek diffusion (the college entrance exam will be held on the 7th)",0
6e05a6dajw1ewhck6oqc7j20gs05d3zp.jpg,"[Chinese couple suspected of beating Japanese shop assistant] The incident happened at about 10:30 local time last night. Because the woman opened the ice cream in the shop and ate it before paying, the shop assistant asked her to leave with a gesture, and then the couple grabbed her hair and kicked her. The Sapporo police station arrested the couple on suspicion of assault. Japanese media said that the man, 36 years old, claimed to be from Shanghai, a bank clerk, and his wife (25 years old) were on a honeymoon trip.",1
75828914jw1dx2738gcsdj.jpg,"[Military vehicles intimidate traffic police] @ Dalian Radio Xiaowei:&nbsp& nbsp; The Nanjing traffic police intercepted a military vehicle that ran the red light in reverse direction. Instead of stopping, the military vehicle pushed forward against the traffic police! Seeing that the traffic police did not move away, the driver of the military vehicle leaned out and pointed at the traffic police and swore. Seeing that the traffic police still want to enforce the law, the man sitting in the back seat of the military car got off and pointed at the traffic police and threatened: ""Believe it or not, I'll kill you!""",0
89198e71jw1e3mq5r4md0j.jpg,"[Yi People's ""Breast Touch Festival""] Within three days of the ""Breast Touch Festival"", the blouses worn by local women will only cover one breast, and the other breast will not be covered. Anyone who participates in the festival can touch the other breast, and the other breast covered is reserved for her future husband. At present, the ""Milk Touch Festival"" is applying for the World Heritage.",0
46110911jw1e4nnqn6wbuj20c80e8ab1.jpg,"[Flying the flag of the mainland, Taiwan's fishing boat was shelled] Lieutenant Colonel Pacquiao of the Philippine army made a tough speech, implying that the Philippine navy shot only after seeing Taiwan's fishing boat flying the flag of the mainland. He warned the surrounding fishing boats that it was the safest measure to fly the flag of their own area. However, the surviving Taiwanese fishermen said that they had been listening to the mainland radio and thought that it was safer to fly the flag of the mainland because of its strong international status.",0
7fab554bjw1e0inhaij2qj.jpg,"#News # [Fruit Orange Event: Drink Less Drinks and Drink More Water] CCTV Focus Talk broadcast: Coca-Cola admitted that its (fruit orange) contains pesticide carbendazim. Carbendazim is illegal in the United States, but it is legal in China. It belongs to the ""low toxicity"" of pesticides. You should not worry too much after drinking it. Pregnant mothers, nursing mothers, expectant mothers and young friends should drink less processed drinks and more boiled water to reduce the intake risk of additives and residual pesticides~",0
63e10c60jw1eb4yqnjhpej20ch08c0su.jpg,"[""Freedom"" is obliterated and ""masturbation"" is still present] The definition of ""self"" in the newly published 2013 Xinhua Dictionary no longer contains the word ""freedom"". Some netizens did good deeds. They immediately checked the Xinhua Dictionary in 2004 and the 10th edition printed in 2010, and found that we had ""freedom"". Look at the new dictionary again. There is no freedom, but more masturbation. How shameless is Nima? Even ""freedom"" has to be castrated. You want to go back to the Middle Ages in Europe.",0
6ba88b50jw1dwstafvx75j.jpg,"Verification of today's major events: Japan's latest Aegis class destroyer, the Foot Handle, was hit and sank on the spot, the Varja was seriously damaged, and the frigate Baigen sank on the way back. The Chinese Navy's Xuzhou was damaged, and the marine surveillance ship sank on the spot, and the submarine returned safely. At present, the casualties on both sides are unknown, but the Diaoyu Island has been controlled by the Chinese army. The Fujian Military Region of the East China Sea Fleet has entered the state of emergency combat readiness. I am at: 2 Songbai Middle Street",0
a44617b2jw1eq95zksk0zj20kw0hs3z8.jpg,"Today, Sir Run Run Run was at the funeral. When a foreigner Jobs died, we Chinese people brushed the screen all over the place. But when Run Run Run died, we didn't see anyone mourn. We have hundreds of school teaching buildings called Run Run Run Teaching Building. How many hospitals have Run Run Run Clinic Building. The old man donated hundreds of billions of medical and educational facilities in his life. For Chinese people, he is really more than Steve Jobs",0
6a5ce645jw1ezuni4fzckj20c80bl0u4.jpg,"#Ningxia Bus Fires # [Yinchuan People's Procuratorate Approves the Arrest of Ma Yongping] On January 10, 2016, Yinchuan People's Procuratorate accepted the case of suspect Ma Yongping suspected of arson proposed by Yinchuan Public Security Bureau according to law. On the morning of January 5, Ma Yongping set fire on the No. 301 bus in Yinchuan, Ningxia, killing 17 people and injuring 33@ Issued by Yinchuan",1
8a02988cjw1es78xpg242j20hs0vktcv.jpg,"Attention of parents: Now there are more and more children with leukemia. The Maternal and Child Health Care Center reminds you, please don't drink milk drinks with additives for your baby, and tell your friends who have children at home, such as Wangzai Milk, Coca-Cola, Shuangweiwei, Wahaha AD Calcium Milk, Future Star, QQ Star, and Meijuyuan Fruit Milk with pineapple flavor. Both contain Botox. Now it is urgent to recall. Turn around if you have children& nbsp;& nbsp; If you have no children, please turn around",0
005Q1784jw1eqz9kujxplj30k00g00tv.jpg,"Warm reminder: The Maternity and Child Health Care Center reminds you that please don't give your baby any milk drinks with additives and additives. Tell your friends who have children at home that they just read the news: Wangzai Milk Coca-Cola, refreshing. Wahaha AD calcium milk, Duomeizi, Meijuyuan fruit grain milk are superior to pineapple flavor. Both contain Botox. Now it is urgent to recall that parents and friends should not give him drink if they love him! Must turn!",0
6a5ce645jw1eymriqash6j20fa0ahmyf.jpg,"[The last letter left by the village official ""Let the liver save people"" is full of gratitude!] Xu Feng, a college student village official, was found to have liver cancer three years ago. However, in order to save critical patients, he did not hesitate to give up the source of liver, and ""came back to work with his head bare"" one month after the operation. But the cancer cells still spread... The day before his death, Xu Feng was still thinking about his work. He also said in his last letter, ""I will never have a chance to repay and thank you again, and can only say 'thank you'!""!",1
7f77194agw1e0ocyd1qlvj.jpg,"When will human nature law enforcement of urban management return@ Zhen Salamander-master subject: In order to raise money for the treatment of the child, a woman in Henan Province sold pirated CDs on the street and escaped after being found by the city management. After the CD was paid, she jumped into the cold water. The city management still refused to let her go and handed over the illegal gains. She pleaded in every way that it was the child's life saving money... The city management silk was not moved, and was not allowed to go ashore without paying. The poor woman froze in the cold water for two hours until she passed out",0
005VzDNAjw1eo4rp9xyvxj30fg0k5jry.jpg,"The Maternity and Child Health Care Center reminds you that please don't give your baby milk drinks with additives and additives. Tell your friends who have children at home that they just read the news: Coca-Cola, Shuang Wai. Wahaha AD calcium milk, Dumiz, Abbott, and Meijuyuan fruit grain milk are superior to pineapple flavor. Both contain Botox. Now it is urgent to recall. I hope that parents with children can tell each other. This must be turned around. Baoma should pay attention to it!",0
48f333f1jw1el2jvwalt6j20hs0vkn0m.jpg,"This morning, a little girl over three years old was abducted near the Century Home Community. The little girl could tell her father's mobile phone number. From the perspective of monitoring, it was carried away by a man over forty years old. Now adults are all crazy. If you have an insider, please tell them to see the information. Please pay attention to the contact person Zhang Jingjie 13759695559. If you look at a cold person who is too lazy to turn, please stretch out your finger and press for three seconds to see it. Then turn around. We will all have children. Thank you 。",0
a13d54efjw1etj6ha855sj20hs0oqq6c.jpg,"Attention, please. Adults who have children at home look good. There are more than 1000 foreigners in Jiangsu Province who steal children and rob children. Suzhou has lost more than 20. Seven organs have been dissected and taken away. The school also held a meeting for parents today. It said that all the people who walk in the street, follow the door and go downstairs. Minivans, grain harvesters, used household appliances collectors, people wear black masks and black pants. Don't stop if you ask for directions. Don't pay attention to it. All the received are handed down. This is a fact",0
6d97fa51jw1dxdbig4wz7j.jpg,"[We can see the feelings of a leader in the picture] Comrade Wang, the secretary of the discipline inspection commission in a province and a place, thinks that the netizens are mobs and enemies, but he is very ambiguous about the same Japanese netizen, Aoi Kong The Secretary of the Discipline Inspection Commission has a clear distinction between love and hate!",0
65bfede7gw1dzr89hvikvj.jpg,"Our school needs children's clothes. The old and new are not limited to the Tibetan areas in Sichuan, and it is also the area with the highest altitude in the world. Please ask whether there are old clothes and shoes for children aged four to ten years around. If you wash them clean, you can make them lack clothes. Address: Changsha Gongma Township Primary School Principal, Shiqu County, Ganzi Tibetan Autonomous Prefecture: Dawa 18923491809 If you have suitable clothes to mail, please help me to transfer them. Maybe you can simply copy them, Can give children a happiness",0
6e05a6dajw1esr5d8664wj206908cjrw.jpg,"[""We believe in the food program""] Netizens revealed through the ""Look at the News"" client that the ""Mushroom Hot Pot Cuisine"" located in Caobao Road and Hongxin Road suddenly changed its owner and became a beef hot pot restaurant. The consumption card in hand could not be compensated because the former boss ran away. The netizen also left a special sentence: ""We also saw the recommendation of the food program, and then felt that we could trust it. I didn't expect this.""",1
75a1acdfjw1dxx4r0y168j.jpg,"Sichuan Tibetan areas need clothes and shoes for children aged 4 to 10. Changsha Gongma Primary School, West District, Shiqu County, Ganzi Tibetan, Sichuan Province Zip code: 627350 Principal: Dawa 115884044467& nbsp; O Web link",0
88f06b5cjw1eemd9sb3mbj20m80mnq45.jpg,"WeChat said good news: turn to Hou Yaohua's friend circle message: my friend's daughter just finished reading the news in Britain, said that everyone on the plane was alive and all were alive, and said that the co-pilot was a terrorist. The plane was on an island in India, and he destroyed all the navigation and signals on the plane. Our domestic news has not been broadcast yet. Hope is true",0
75b82360jw1e4m09ymzpyj20eu0hs75f.jpg,"Ya'an has a total population of 1.53 million. The total contribution of Samsung, Apple and Foxconn is 160 million, with an average distribution of 1.05 million to each person. At present, there is still a shortage of materials and money, and local organizations and schools are still circulating money. We don't know where the money went. We really don't know what to say. Plus the one hundred million yuan of JDB Group, I just want to ask about the money, the money for the people! Must turn!",0
5733c313jw1esbzvo4fnuj208705pwes.jpg,"A sad event: A child was electrocuted, and the parents were heartbroken. The reason was that the child held the connector of the mobile phone charger in his mouth, while the other end was still plugged into the patch panel... If the charger connector in your home is still plugged into the plug board, please unplug it immediately. It is very dangerous for children to put it in their mouth for fun! Forward this message and let all friends know, don't let the tragedy happen again!!",0
0066a2rdjw1etiu0enpllj30k00zkdl6.jpg,"110 It has been confirmed that it is not fake! Attention, everyone! Urgent notice: All adults with children at home look good. More than 1000 foreigners have come to Suzhou to steal children and rob children. More than 20 have been lost and 7 organs have been dissected. The school also held a meeting for parents today. It said that all those who walk around in the street and follow them to the door and leave downstairs, bread trucks, grain trucks, used household appliances, people with black masks, and those who wear black pants and ask for directions must not stop and ignore",0
6a3fa33dgw1e5fpb801o7j20k50f2myq.jpg,"#Yan'an City Management # This woman is so hot, she must be very cool!",0
840a7668tw1dvmvtsiutgj.jpg,"If Liu Xiang wins the gold medal in the London Olympic Games or the Chinese team still holds the gold medal at the last moment. All netizens who forward and follow me will send an iPhone 4S+iPad 2. Remember, not one person, but all people. Credit guarantee, never cheat others, and cash when due!",0
9e8c070bgw1ez07z6a3gyj20go0m8q45.jpg,"Parents have noticed that more and more children are suffering from leukemia. The Maternal and Child Health Care Hospital reminds parents not to give their children drinks that are crisp and contain milk additives. Also tell friends who have children at home that Wangzai Milk, Coca-Cola, Shuangweiwei, Wahaha AD Calcium Milk, Future Star, QQ Star, Meijuyuan Fruit Granule Milk, with pineapple flavor, all contain Botox, and are urgently recalled! Don't be indifferent when you forward your love!",0
7cbc3a69jw1ebed7ezzebj20x718ggv6.jpg,"From what I heard elsewhere, I made a direct reply. Great news! It is illegal to sell dog meat. The State Food and Drug Administration began to accept the reports of dog meat restaurants on November 1. The report phone number is 12331. Everyone spread out! Love dogs and animals! If you have a dog, please forward it decisively.",0
61ff32dejw1eyc1y17p7fj20c80git9n.jpg,"[Feel the parking magic skills of Harbin girls!!] The car owner is a 22-year-old girl who has only been driving for 3 months. Miss Zhao, the owner of Hulan District in Harbin, said that she climbed out of the sunroof after parking, and then entered the car from the trunk the next day to drive the car out Because we can't find a parking space",1
0068dt2njw1eyvjehao5qj308c0awgly.jpg,"#Today in history # On December 13, 1937, the Japanese invaders occupied Nanjing. After that, the Japanese army carried out more than 40 days of bloody massacres in Nanjing and its surrounding areas, killing more than 300000 unarmed Chinese civilians and soldiers who laid down their weapons by means of collective shooting, burying alive, chopping, burning and other cruel means, and creating the deadly Nanjing Massacre. December 13 was designated as the National Memorial Day for the victims of the Nanjing Massacre.",1
4c0835a0jw1e2rx7pe3c9j.jpg,"$Jianghuai Automobile (SH600418) $[Wonderful Party] According to Sina certification ""Hefei Hotline"" @ Zhang Xian, CCTV used Japanese rusty cars to blackmail domestic @ Jianghuai Automobile! CCTV's ""315 party"" Jianghuai automobile ""rusty door"" event uses several years of network pictures, and the rusty car is Suzuki car of Japan. CCTV's ""315 Party"" is really interesting",0
005Bw7pzjw1ev1htcu664j30k00cjjsh.jpg,"#Tianjin Tanggu Big Bang # Funny society, fucking country",0
713ec479gw1e2di562n4dj.jpg,"#Play sister crazy comment # If domestic dairy merchants are as conscientious as Mengniu, do we still need to buy foreign milk powder?",0
005M2v4Jjw1erb8d4c9r4j308c0b4js2.jpg,"Hurry to find the child, ask for help&nbsp& nbsp;& nbsp; The notice for finding people 13940292999. Wired payment of 100000 yuan helped spread. This morning, a little girl over three years old was abducted near the Jinxiu Garden Community. The little girl could tell her father's mobile phone number. From the perspective of monitoring, it was taken away by a man over forty. Now, adults are all crazy. Anyone who knows it, please tell me how grateful the brothers and sisters who saw the information. Please pay attention to the contact person Ning Jichun 13940292999",0
005Dh1ZKjw1ehcprbk90pj30hs0af758.jpg,"Please ask my friend to see and forward the help. Thank you: Zeng Qixuan's mother found someone 13969597919 to help spread. This morning, a girl over three years old was abducted near the Yixin Home Community in the High-tech Development Zone. The little girl could accurately tell her father's mobile phone number. From the perspective of monitoring, it was carried away by a man over forty years old. Now adults are crazy. O Web link",0
63f372f5jw1e3ygy43kbmj20i80pd77z.jpg,"According to @ Bruce Lee's micro observation, [everyone laughs. Everyone comes to watch, this is the official of the Chinese government] # Ya'an earthquake of magnitude 7 in Sichuan Province # Vice Governor Zhang of Hunan Province only eats one dish at a meal, and talks about his feelings about clean government in a TV interview. Nima sat in such a luxurious box and ate half a dish of B, and the show was too much, which made people feel sick and hypocritical!",0
73f8c942jw1e21z40t6jbj.jpg,"He published a reprinted blog article ""[Reprint] The director of the police station, together with local ruffians, forced me to take drugs and then gang-raped me"" -&nbsp& nbsp; O Web link",0
652f5916jw1eyvv0lquopj20c8085gly.jpg,"[Multiple trains passing through Hankou Station delayed due to running equipment failure] At noon this morning, due to running equipment failure, many trains passing through and departing from Hankou Station, including G307, G592, G316, D3058, D2214, D658, D2234, G1314, were delayed. At present, the delay time is not determined, and other trains may be affected later. By CCTV",1
6cdd849ejw1euhqcbwk8gj20go0m8dh0.jpg,"Xifeng, Tieling, began to close the road. There was a black cattle farm where the cattle died. The workers skinned the cattle and the result was that the people were still suffering from high fever and died of rotting. Now the government has sent people. Now several people have died, and more than 40 people have been found to have this disease. Now the cow is still being sold. Recently, we should not eat beef and mutton, and do not eat barbecue! Don't drink Huishan milk! It's too serious. It's more serious than SARS before. It's said that it's the breeding cattle imported from Japan",0
9052e2adtw1e0zur6na5mj.jpg,"[Rogue and shameless] It was confirmed that this was said by Jiang Yu on the platform, not invented by netizens. The U.S. Embassy in China has continuously published reports on the poor air quality in Beijing. For this reason, Jiang Yu, a spokesman of the Chinese Foreign Ministry, said: ""According to international conventions, it is well known that the U.S. embassy area is the territory of the United States, and the data they monitor there can only indicate that the air quality in the United States is not good."" @ Yang Jinlin",0
993f51e4gw1e118d1u0v2j.jpg,"According to netizens, Sina Weibo has a short windfall today because the Sina Weibo administrator Xu Mou used the server bandwidth to download the 42G XB romance, which made Sina Weibo inaccessible and caused serious accidents. Now Mr. Xu has been suspended from his post, and the hard disk of the downloaded movie has been confiscated. Some netizens teased him that downloading 42G in 45 minutes is indeed a big company. Some netizens said that there is no life without microblogging. Is it so serious?",0
5f14678bjw1elgqlvc5tyj20hs0vkdjn.jpg,@Food and medicine in the capital. O You will get a reply if you link to this website's real-name report!,0
8bd3da89jw1e0u3meipfmj.jpg,"[Yunnan sows have given birth to 8 children every year, especially this year] At 12 a.m. yesterday, a strange thing happened in a small village in Yiliang County, Kunming City, Yunnan Province. A sow actually gave birth to 8 male babies. Everyone here can't believe their eyes! Experts from all countries can't explain this after arriving at the scene. It's a strange sign! This will become an unsolved mystery in the history of the world!",0
6a5ce645jw1ez42rcom4vj20c80c8wes.jpg,"[Tomorrow, we will fight against CET 4 and CET 6!] Tomorrow, CET 4 and CET 6 will start! Please check again: admission card, ID card, student ID card, 2B pencil, black signature pen... with strength, confidence and smile. For once, come on!",1
6a1ecd11tw1dxy7r7yybmj.jpg,"Help the students to release, and hope that the qualified friends can give more love: the school needs children's clothes, new and old are not limited to Sichuan Tibetan areas. Please ask whether there are old clothes and shoes for children aged four to ten around. If you wash them clean, you can find that children of this age are short of clothes because the children have few clothes and few people donate. So the address of children of this age is: Changsha Gongma Township Primary School, Shiqu County, Ganzi Tibetan Autonomous Prefecture, Zip code: 627350 Principal: Dawa 18923491809",0
5c144f6ftw1duyfap4vl0j.jpg,Shenyang subway security check is on fire@ Xianyu General @ Liaoshen Evening News @ Sina Liaoning,0
005OxVDdjw1eof7zfp3tsj30k00zk79w.jpg,Please help me forward the phone number of this little girl who was abducted. Please help me on the picture! Thank you! 좋은 사람을 전달 좀 도와 이 소녀는 다른 사람이 있으면 연락처 전화는 사진 위에 도움이 좀 주세요! 감사합니다!,0
470bf257jw1ezsdtts742j20hn0cjgnf.jpg,"[Emotions of Zhou Enlai and that era] Some people said that only the greatness felt in close proximity can be called the real ""greatness"" - after the halo has faded and reverted to ordinary people in life, the brilliance of human nature reflected by him (her) is the most shocking and lasting force. Zhou Enlai in Zhao Wei's eyes is just like that. → O Zhou Enlai and the emotion of that era",1
b435fb3fjw1esrylz6kmej20hs0bq3zv.jpg,"Notice for finding people 13888033164. Wired payment of 100000 yuan helped spread. This morning, a teenage boy was abducted near the Jinxiu Garden Community, and the boy could tell his name... Wang Xiong, from the perspective of monitoring, was taken away by a man in his 40s. Now adults are all crazy. Anyone who knows the information, please tell them how grateful you are. Please pay attention to the contact Wang Yongchao",0
66a74d3bgw1e1qy96bywhj.jpg,"""Li Xiang, a reporter investigating gutter oil, died tragically."" He was killed by more than 10 knives. He worked hard for the food safety of more than one billion people who could not eat special food. He paid a young life. Please move the mouse and forward it to miss the hero! ""Turn""",0
6541fc49gw1ez3u2a782hj20go06yq37.jpg,"[The second instance of Yu Zheng's infringement case upheld the original judgment, Qiong Yao: The law is broad, careless but not leaky] On the 18th, the Beijing High Court made a second instance judgment on Qiong Yao's case against Yu Zheng's infringement. The court rejected the appeal and upheld the original judgment. That is to say, ""Gong Suo Lian Cheng"" infringed the right of adaptation and production of ""Mei Hua Jiao"", ordered the defendant to stop the infringement, apologized to Qiong Yao, and the defendant compensated the plaintiff 5 million yuan. O sued Yu Zheng for infringement, and the original judgment was upheld in the second instance. Qiong Yao said that the court of justice is broad, and it is careless but not leaky",1
005Foj44jw1ekmmec36n4j30dc0m878c.jpg,"I'm watching [★ The boss of Amway is dead! He's only 56 years old and has eaten the Nutrilite for 27 years. How ironic!], share it with you and watch it together! O Web link",0
667510a3gw1dz9bggbzdqj.jpg,"The news that Zhang Haidi, the chairman of the China Disabled Persons' Federation, is a German citizen, is being widely circulated on Weibo. There has been a strong demand on Weibo that ""Zhang Haidi, a German citizen,"" resign from the office of the chairman of the China Disabled Persons' Federation, and loudly questioned Zhang Haidi: ""Who is it? Please show me your passport"". At the same time, everyone also questioned: Why should the chairman of the Disabled Persons' Federation of a sovereign country be held by foreigners? How many foreign officials are there in China------ Ask for confirmation!",0
6f9f9226gw1ewytb1k3skj20hs0nqjsn.jpg,"There was another explosion in Tianjin. There was an explosion in Beichen District, Tianjin, and the flames were skyrocketing! Powerful # Tianjin Beichen Explosion # @ Hou Ning @ Media Lao Wang",0
74aad0e2jw1e45789gvx1j20c808w75b.jpg,"Special reminder: starting at 6:00 this afternoon when the HD probe is driving, it will be fined 50 yuan for calling, 200 yuan for breaking the yellow flash, 100 yuan for parking over the line, and 60 days from 6:30 p.m. to 2:00 p.m. The national traffic police will focus on the investigation and punishment of drunk driving for six months after being found and detained, and will not be allowed to take the examination within five years. On the 10th, 20th and 30th of each month, the provincial department led the inspection team, and on the 3rd, 7th, 13th, 17th and 23rd of each month, the municipal bureau organized the inspection every Friday and Saturday, from 12 noon to 2 p.m., and from 7 p.m. to 9 p.m.",0
66eeadffjw1ezphlqyl3gj20go0bxwfm.jpg,"[Resignation of the post-80s doctor and deputy county head of Guizhou Province] Wu Qiling suddenly resigned less than half a year after serving as the member of the Standing Committee of the Fenggang County Committee and the executive deputy county head of Guizhou Province. As the youngest local county leader with a doctor's degree, Wu Qiling was once regarded as a new star in local politics. Wu Qiling's resignation report said that after resignation, one is to be filial and the other is to recharge the batteries. In his letter of resignation, he quoted Qi Jiguang's poem and wrote: ""It's not my intention to seal the marquis. I hope the sea is flat!"" (Bai Hao)",1
961430e9jw1euqj6d3c0tj20hs0np408.jpg,"Urgent notice! Urgent notice! According to the announcement of the Liaoning Provincial Seismological Bureau, there will be a 5.8 magnitude earthquake in Anshan, Haicheng, Panjin and Yingkou at about 15:30 on August 4, 2015. We hope that the people of all cities will be prepared for the earthquake. Anshan Municipal Seismological Information Bureau, Liaoning Province, 12:21 on August 4, 2015, O webpage link",0
63909261gw1e2yj4yf4cvj.jpg,"[Social life] # Ten sudden rejections # 29 boys in the class collectively committed suicide in the 2012 mining class of Wuhan University of Science and Technology after being rejected to retain the only girl, of which 29 were boys, and the only girl was the undisputed class leader. The class leader proposed to change jobs at the beginning of the semester, and 29 boys wrote a love letter to retain the class leader. The class leader was very moved, but refused to change jobs for the sake of the future, which led to the tragedy of the collective suicide O Web link",0
5646098cjw1e3hff9tjczj.jpg,"Dear friends in Jiangyin, please note the latest progress of H7N9. The patient: Zhou Xiaochun, male, 26 years old, from Xinqiao, Jiangyin, developed fever, dizziness, general pain and weakness in the morning of April 6. In the afternoon, the patient was transferred to Jiangyin People's Hospital for ICU treatment due to the aggravation of his illness. At present, the patient's condition is worsening and is being fully rescued. This patient is the first case of human infection with H7N9 avian influenza in our city. A total of 87 people had close contact with the patient after investigation.",0
4ba8f1c1jw1e3yn24544yj20c80ka0wp.jpg,"[A fatal blow to the Red Cross Society of China! If the following report is true]&nbsp& nbsp; At no cost 53970236, please help to forward and disclose the corrupt officials in China: today, two people from the Red Cross Society of Zhongjiang County came to us to buy more than 10000 yuan of relief medicine, but asked us to issue an invoice of more than 50000 yuan. We (Chengdu No.1 Pharmaceutical Factory) didn't promise",0
9abff2e4jw1e7s3e49d6bj20a008yq3d.jpg,"After eating durian, drink Coca-Cola and poison cobra! Another tourist, a stranger from Thailand! When a Chinese tourist was traveling in Thailand, he ate a lot of durian and then drank coke, which caused caffeine poisoning and blood pressure soaring, resulting in sudden death of heart disease. He was only 28 years old. Thailand has a clear regulation that after eating a lot of durian, he should not drink Coca-Cola within 8 hours! Attention should be paid to the friends who love durian in the circle, O web link",0
8216387ajw1eqz7ip0sz6j20wy18g7bw.jpg,"The Maternity and Child Health Care Center reminds you, please don't give your baby milk drinks with additives and additives. Tell your friends who have children at home, such as Wangzai milk, Coca-Cola, Shuangweiwei, Wahaha AD calcium milk, Dumiz, Abbott, and Meijuyuan fruit milk with pineapple flavor. Both contain Botox. Now it is urgent to recall. Turn around if you have children& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp;& nbsp; I don't know whether it's true or not. If I can't drink it, I won't drink it. It's not nutritious",0
0066IUQBjw1etjkqlv92dj30hs0npwf9.jpg,"Adults who have children at home are all optimistic. More than 1000 outsiders have come to Chengdu, Sichuan Province to steal children and rob children. More than 20 have been lost, and 7 have been dissected and taken away! Today, the school also held a meeting for parents. They said that all the people who walk around the street and follow them downstairs at the door of the house, such as minivans, grain harvesters, and old household appliances collectors, wear black masks and black underpants. Those who ask for directions should never stop, and ignore all the messages they receive. This is the fact!",0
bcc78935jw1e5eigio4kuj20lc0sgdir.jpg,Emergency search: The staff of the studio picked up the # college entrance examination # admission ticket: Bai Yaqian - the first middle school of the examination site - the examination room 013 - the seat number 11 - the admission ticket number 204101311. Please help us forward it to each other. Don't delay the exam@ Oscar Xinjianwen Cinema @ Oscar Wang Xiaodong @ Oscar Cinema Line @ Oscar Liu Yan @ Oscar Tang Le I'm at: 2 North Street,0
88f12011jw1e716dzkbfvj20hs0dgjsg.jpg,"[Another life in the hands of urban management] At about 8:20 a.m. on July 26, 2013. In Wanyuan, Dazhou, Sichuan Province, there is a 17-year-old school student whose family is poor. They took the wild mushroom they picked up on the mountain to the street and sold it. They were beaten by the city management and sent to the hospital for rescue, but the news was blocked at present. Where is justice? Where is the axiom? Spread!!! Seek axioms and seek diffusion.",0
8443e2f5jw1e7wonvuv2cj20nk0hsjsp.jpg,"Is Liaoning Fushun an orphan? Why does CCTV broadcast news every day after the Sichuan earthquake? Other places have droughts and floods, so do you donate to the whole country? We have been flooded this year in Fushun. Nobody cares. Nobody asks? Where is fairness when farmers have no harvest? Where is the country? Where is the assistance? We have no ability to ask the country for anything. We just want the country to know that your people have been abandoned by you! I am at: 2411 Township Road",0
